class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Open,0.15552712976932526,0.8051707744598389,-0.00015897530829533935,0.25647178292274475,0.7550249099731445,-0.048661746084690094,0.33826136589050293,0.6531802415847778,-0.0801548883318901,0.3925379812717438,0.5574542880058289,-0.1141122356057167,0.4441254734992981,0.48966479301452637,-0.1573551744222641,0.27102142572402954,0.46498048305511475,-0.05300376936793327,0.3147870600223541,0.32048624753952026,-0.0957716852426529,0.34182313084602356,0.23280099034309387,-0.12169681489467621,0.3607656955718994,0.1555667221546173,-0.1425517350435257,0.20971086621284485,0.44494128227233887,-0.06245991587638855,0.23631903529167175,0.2834472060203552,-0.10852910578250885,0.2557859420776367,0.17500627040863037,-0.13840267062187195,0.2677088677883148,0.08306211233139038,-0.15852122008800507,0.14993435144424438,0.4555559754371643,-0.08330320566892624,0.14991630613803864,0.30631476640701294,-0.13119015097618103,0.15188607573509216,0.20761576294898987,-0.16691218316555023,0.15058332681655884,0.12124556303024292,-0.19122719764709473,0.09058664739131927,0.4931327700614929,-0.10564733296632767,0.0756044089794159,0.3746665120124817,-0.15277081727981567,0.0687776654958725,0.29963451623916626,-0.18818922340869904,0.0630074292421341,0.22733274102210999,-0.21242079138755798
Open,0.1651325821876526,0.8064921498298645,-0.00017485144780948758,0.26613855361938477,0.7519407868385315,-0.043494049459695816,0.34636539220809937,0.6534003019332886,-0.07457364350557327,0.3989085257053375,0.5606276988983154,-0.10904977470636368,0.44560694694519043,0.489912748336792,-0.15170954167842865,0.28215864300727844,0.4688950777053833,-0.0457361675798893,0.3247072100639343,0.3266005516052246,-0.09083247184753418,0.3523229956626892,0.24107548594474792,-0.11975174397230148,0.3717042803764343,0.16649919748306274,-0.1408814936876297,0.22269997000694275,0.4480366110801697,-0.05839131027460098,0.2487124353647232,0.2879754304885864,-0.10395829379558563,0.2670589089393616,0.18242254853248596,-0.1325811743736267,0.2788698077201843,0.09210732579231262,-0.15133357048034668,0.16394896805286407,0.4580673277378082,-0.0824032574892044,0.16500598192214966,0.30887025594711304,-0.13004200160503387,0.1665794849395752,0.2118026614189148,-0.16673921048641205,0.16644598543643951,0.12738439440727234,-0.19041799008846283,0.10539991408586502,0.49479734897613525,-0.10842270404100418,0.09030984342098236,0.3759469985961914,-0.15369531512260437,0.08419941365718842,0.30140501260757446,-0.18838390707969666,0.08080683648586273,0.23111799359321594,-0.21216493844985962
Open,0.17273706197738647,0.8079512119293213,-0.00017875042976811528,0.2733818292617798,0.7530946731567383,-0.039515867829322815,0.35338491201400757,0.6530393362045288,-0.06793723255395889,0.4062899053096771,0.5599119067192078,-0.10087572783231735,0.45734190940856934,0.49419793486595154,-0.14057189226150513,0.290731817483902,0.4732455611228943,-0.038063980638980865,0.333760142326355,0.3375001847743988,-0.08129537850618362,0.36153388023376465,0.2562291622161865,-0.11013761907815933,0.3827076852321625,0.18489748239517212,-0.13109681010246277,0.2333337664604187,0.4514364004135132,-0.051633141934871674,0.2594894766807556,0.29570215940475464,-0.09439362585544586,0.27814751863479614,0.194078266620636,-0.12346590310335159,0.2918449342250824,0.10360175371170044,-0.14403434097766876,0.17646747827529907,0.4604121148586273,-0.07585282623767853,0.1783590316772461,0.3168395161628723,-0.12183520197868347,0.1814037561416626,0.22700059413909912,-0.15870048105716705,0.1830112189054489,0.14724627137184143,-0.18284767866134644,0.1201092079281807,0.49511101841926575,-0.10208074003458023,0.10725745558738708,0.3798234164714813,-0.14722876250743866,0.10352811217308044,0.3081451654434204,-0.18182484805583954,0.10297660529613495,0.23880982398986816,-0.20573192834854126
Open,0.17586416006088257,0.8087707757949829,-0.00013790348020847887,0.2750820517539978,0.7544305324554443,-0.04085943475365639,0.35433530807495117,0.6532271504402161,-0.06981395930051804,0.4060249328613281,0.560524582862854,-0.10385952889919281,0.45866236090660095,0.4975227117538452,-0.147317573428154,0.29180803894996643,0.47212839126586914,-0.036178626120090485,0.33028289675712585,0.33345043659210205,-0.07357838749885559,0.3557245135307312,0.2503889799118042,-0.09837503731250763,0.3748980164527893,0.17605158686637878,-0.11928054690361023,0.23459632694721222,0.45236942172050476,-0.04834216833114624,0.25767403841018677,0.29506412148475647,-0.0863930955529213,0.275518000125885,0.1934778094291687,-0.1116650402545929,0.2881509065628052,0.10561314225196838,-0.1291426122188568,0.17830723524093628,0.46325618028640747,-0.07133284956216812,0.17670464515686035,0.31859269738197327,-0.11115457117557526,0.17932456731796265,0.2271275520324707,-0.1431528776884079,0.1811668574810028,0.1477862000465393,-0.16417525708675385,0.12248511612415314,0.49919378757476807,-0.09845626354217529,0.10773666203022003,0.38320183753967285,-0.13817723095417023,0.1017102599143982,0.31260180473327637,-0.17031987011432648,0.0996192991733551,0.24637728929519653,-0.1924438327550888
Open,0.17802077531814575,0.8101011514663696,-0.00017096872034016997,0.2790291905403137,0.7566925883293152,-0.03637446463108063,0.3607723116874695,0.6575230360031128,-0.06045950949192047,0.41233760118484497,0.5657942295074463,-0.08904262632131577,0.4624156355857849,0.5042661428451538,-0.1244538351893425,0.3025503158569336,0.4805527329444885,-0.030949320644140244,0.3456030786037445,0.35008054971694946,-0.07052446901798248,0.37159597873687744,0.2700328826904297,-0.0961630567908287,0.39137643575668335,0.1986863911151886,-0.11638995260000229,0.2463756799697876,0.45822417736053467,-0.04361935704946518,0.27510184049606323,0.30838385224342346,-0.08133696764707565,0.2928440272808075,0.21267351508140564,-0.10788864642381668,0.3057536780834198,0.12566962838172913,-0.1272108405828476,0.19057855010032654,0.465682715177536,-0.06621916592121124,0.19714517891407013,0.32734110951423645,-0.10630956292152405,0.20102329552173615,0.24197593331336975,-0.13760864734649658,0.20329108834266663,0.16630202531814575,-0.15875965356826782,0.13423478603363037,0.49781736731529236,-0.09194396436214447,0.12463308870792389,0.3866436183452606,-0.13099047541618347,0.12173041701316833,0.3187270164489746,-0.16149812936782837,0.12076184153556824,0.25407418608665466,-0.18293815851211548
Open,0.18430796265602112,0.8134653568267822,-0.00016382505418732762,0.2851255536079407,0.7593996524810791,-0.034070223569869995,0.366047739982605,0.6621831059455872,-0.056569140404462814,0.41612017154693604,0.5719992518424988,-0.08606570214033127,0.4677177369594574,0.5160572528839111,-0.12347035855054855,0.3134981095790863,0.49026724696159363,-0.022797510027885437,0.35235026478767395,0.3615446090698242,-0.05383407697081566,0.37536585330963135,0.2849693298339844,-0.07383038103580475,0.39339086413383484,0.21745848655700684,-0.09117951989173889,0.2598744034767151,0.46844494342803955,-0.034032851457595825,0.28740018606185913,0.321752667427063,-0.06379441916942596,0.30606234073638916,0.230865478515625,-0.08743511885404587,0.3201505243778229,0.14657950401306152,-0.10605680197477341,0.20625172555446625,0.47376611828804016,-0.05524015799164772,0.21275632083415985,0.33814722299575806,-0.08728884905576706,0.21777129173278809,0.2578103840351105,-0.11415266245603561,0.2207862287759781,0.18630632758140564,-0.13220663368701935,0.15188159048557281,0.5020661354064941,-0.08026962727308273,0.14151674509048462,0.39577561616897583,-0.11305650323629379,0.13729459047317505,0.33148103952407837,-0.14107222855091095,0.13423247635364532,0.269711434841156,-0.1607118844985962
Open,0.19291120767593384,0.8166419863700867,-0.00013736990513280034,0.29120486974716187,0.7638018727302551,-0.0383782796561718,0.37214142084121704,0.6695345640182495,-0.06188787519931793,0.4228637218475342,0.5808728337287903,-0.09408929198980331,0.4740602374076843,0.5207282900810242,-0.13411381840705872,0.3222235441207886,0.4984898865222931,-0.018423404544591904,0.3595522344112396,0.3717426359653473,-0.048309631645679474,0.3812630772590637,0.29708749055862427,-0.06732151657342911,0.39929747581481934,0.22985875606536865,-0.08301955461502075,0.27000242471694946,0.47739383578300476,-0.028347235172986984,0.2961239814758301,0.33291012048721313,-0.05459020659327507,0.314590185880661,0.24488210678100586,-0.07766173034906387,0.3297899663448334,0.16400668025016785,-0.09484540671110153,0.21803855895996094,0.48250481486320496,-0.048844605684280396,0.22375279664993286,0.34860238432884216,-0.07971082627773285,0.2305159568786621,0.2699930667877197,-0.10740264505147934,0.23641210794448853,0.19933339953422546,-0.12506292760372162,0.16510894894599915,0.5108085870742798,-0.07407853752374649,0.15528622269630432,0.4045640230178833,-0.10742354393005371,0.15300938487052917,0.3410397171974182,-0.13571949303150177,0.1529088020324707,0.2802424430847168,-0.15436218678951263
Open,0.1998329609632492,0.8185750842094421,-0.00013955490430817008,0.2953372895717621,0.7673834562301636,-0.03558411821722984,0.37331682443618774,0.6741728782653809,-0.057235751301050186,0.4218546748161316,0.5866414308547974,-0.08800309896469116,0.4698851406574249,0.5262486338615417,-0.12700945138931274,0.3268401026725769,0.5054059028625488,-0.014643651433289051,0.36467811465263367,0.3809049725532532,-0.042905695736408234,0.3876379430294037,0.30753758549690247,-0.062164515256881714,0.40733712911605835,0.2399860918521881,-0.07844389975070953,0.27619144320487976,0.4839969277381897,-0.02528187446296215,0.30121123790740967,0.34100180864334106,-0.04927435889840126,0.3203960061073303,0.2559550404548645,-0.07143210619688034,0.3364024758338928,0.17830392718315125,-0.0872163474559784,0.22562026977539062,0.4889044165611267,-0.04659365490078926,0.2309349775314331,0.3568711280822754,-0.07606057077646255,0.23841047286987305,0.2806202173233032,-0.10383020341396332,0.24536100029945374,0.21259668469429016,-0.1220378503203392,0.17421814799308777,0.5166182518005371,-0.07224250584840775,0.16438430547714233,0.41174063086509705,-0.10387136042118073,0.162679985165596,0.34999412298202515,-0.13102905452251434,0.1637551337480545,0.2907375693321228,-0.14889192581176758
Open,0.20467650890350342,0.8136453628540039,-0.00013794511323794723,0.2979223132133484,0.7629708051681519,-0.0292678102850914,0.37491971254348755,0.6737183928489685,-0.04833446443080902,0.4218912720680237,0.5895949602127075,-0.07847879827022552,0.467756986618042,0.5313075184822083,-0.11584661900997162,0.3258054554462433,0.5033196806907654,-0.008295645006000996,0.36419692635536194,0.3801243305206299,-0.03481757640838623,0.3887186050415039,0.3084346652030945,-0.05345926806330681,0.4092128872871399,0.24360841512680054,-0.06903181225061417,0.2764056622982025,0.4836258590221405,-0.021376408636569977,0.30173438787460327,0.34092170000076294,-0.043773677200078964,0.3219678997993469,0.2563894987106323,-0.06405360996723175,0.33902543783187866,0.18086019158363342,-0.07782265543937683,0.2270045280456543,0.4895498752593994,-0.04384787380695343,0.23117195069789886,0.36148351430892944,-0.07243648916482925,0.2387945055961609,0.287372350692749,-0.09808003157377243,0.24616263806819916,0.22222229838371277,-0.11466506123542786,0.1774209439754486,0.5173394680023193,-0.07077205181121826,0.16630782186985016,0.4163402318954468,-0.10018325597047806,0.16405436396598816,0.35643795132637024,-0.12456028163433075,0.16506454348564148,0.29867836833000183,-0.14060799777507782
Open,0.209073007106781,0.8064455389976501,-0.00013911596033722162,0.30048689246177673,0.7581568956375122,-0.027284614741802216,0.3761398494243622,0.6683757305145264,-0.045669231563806534,0.4220830202102661,0.5850515365600586,-0.0753069818019867,0.4676262140274048,0.5243356823921204,-0.11310805380344391,0.32717275619506836,0.4999302625656128,-0.008712627924978733,0.3662289083003998,0.37869834899902344,-0.037998542189598083,0.39132869243621826,0.30712229013442993,-0.05905976518988609,0.4121478796005249,0.24115324020385742,-0.0774557888507843,0.27822911739349365,0.47998085618019104,-0.02400228939950466,0.3039345443248749,0.3406508266925812,-0.051999952644109726,0.3242909014225006,0.25659292936325073,-0.07655136287212372,0.34061601758003235,0.17984506487846375,-0.09401410818099976,0.2288793921470642,0.48621243238449097,-0.049144092947244644,0.23397773504257202,0.361242413520813,-0.08294989168643951,0.24236711859703064,0.28802555799484253,-0.11454980075359344,0.2491058111190796,0.22288864850997925,-0.13559699058532715,0.1793605089187622,0.5140242576599121,-0.07786928117275238,0.16982871294021606,0.4147914946079254,-0.1134401336312294,0.1691453456878662,0.3551607131958008,-0.1437075138092041,0.17170460522174835,0.2970865070819855,-0.16386950016021729
Open,0.21218928694725037,0.8039060831069946,-0.00012496940325945616,0.30200088024139404,0.7568171620368958,-0.027326714247465134,0.376501202583313,0.6662260293960571,-0.04437335953116417,0.4225471019744873,0.5823310017585754,-0.07216324657201767,0.47045260667800903,0.523631751537323,-0.10784143954515457,0.32737213373184204,0.4994031488895416,-0.004240195266902447,0.3655942380428314,0.37904173135757446,-0.03075449913740158,0.3904882073402405,0.3061359226703644,-0.051126424223184586,0.41129329800605774,0.23889413475990295,-0.06988858431577682,0.2785378694534302,0.4790990352630615,-0.01831238344311714,0.30327287316322327,0.3415675163269043,-0.04198238626122475,0.3238798975944519,0.2563537657260895,-0.06473401188850403,0.3406420052051544,0.1802084743976593,-0.08094839751720428,0.22946617007255554,0.48524659872055054,-0.04185134172439575,0.23239745199680328,0.3608749508857727,-0.07060224562883377,0.23954826593399048,0.2871798276901245,-0.10005385428667068,0.2460314780473709,0.22235774993896484,-0.12025867402553558,0.18019482493400574,0.5132454037666321,-0.06951215118169785,0.1695307493209839,0.41475197672843933,-0.1007259413599968,0.16762268543243408,0.3551258444786072,-0.1294073462486267,0.16901156306266785,0.2979397177696228,-0.14872883260250092
Open,0.213576078414917,0.7979028224945068,-0.00015310024900827557,0.3039610683917999,0.7525226473808289,-0.03174888715147972,0.3793623745441437,0.6638553142547607,-0.0512116365134716,0.4270012378692627,0.5827805399894714,-0.08077730238437653,0.4748580753803253,0.5262530446052551,-0.11839842796325684,0.328878790140152,0.4950045943260193,-0.007812236435711384,0.36676308512687683,0.3784673810005188,-0.037181079387664795,0.3912840783596039,0.3080112338066101,-0.05972250923514366,0.4118991196155548,0.2415611445903778,-0.07921291887760162,0.2804284989833832,0.47482070326805115,-0.02252199687063694,0.3072347939014435,0.34232285618782043,-0.049805913120508194,0.3281099498271942,0.25929200649261475,-0.07493437081575394,0.3442609906196594,0.18210473656654358,-0.09277724474668503,0.23154619336128235,0.48180311918258667,-0.0474107526242733,0.23737576603889465,0.3609970808029175,-0.08073068410158157,0.24551348388195038,0.28902292251586914,-0.11306291073560715,0.2518175542354584,0.22323182225227356,-0.13532210886478424,0.18190625309944153,0.5102133750915527,-0.07666957378387451,0.1733647584915161,0.4134637117385864,-0.11316712945699692,0.1727047860622406,0.353071391582489,-0.14564181864261627,0.17464950680732727,0.29341381788253784,-0.16804423928260803
Open,0.21683269739151,0.7964441180229187,-0.00013506945106200874,0.3053905963897705,0.7512754201889038,-0.029159294441342354,0.37971532344818115,0.661841869354248,-0.047076188027858734,0.426918089389801,0.5795862078666687,-0.0745944082736969,0.4744408130645752,0.521840512752533,-0.11033504456281662,0.3309507668018341,0.49863454699516296,-0.003214476630091667,0.36782190203666687,0.3809977173805237,-0.0295900646597147,0.3921654522418976,0.30920177698135376,-0.05077357590198517,0.4123792052268982,0.2421712875366211,-0.06970980018377304,0.2828160226345062,0.478211373090744,-0.01770312339067459,0.3083238899707794,0.34319812059402466,-0.041645146906375885,0.32904186844825745,0.257837176322937,-0.06417178362607956,0.34548500180244446,0.18056699633598328,-0.07944460213184357,0.23406004905700684,0.48397183418273926,-0.04227183759212494,0.23861393332481384,0.3614422678947449,-0.07076078653335571,0.24629205465316772,0.2874394655227661,-0.10095483064651489,0.2529970407485962,0.2210516333580017,-0.1221228763461113,0.1848844289779663,0.5105475783348083,-0.0710299015045166,0.17601534724235535,0.41148310899734497,-0.10203826427459717,0.17456525564193726,0.3504760265350342,-0.13163484632968903,0.17637768387794495,0.29072803258895874,-0.15246865153312683
