class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
OPEN,0.4104604423046112,0.607367753982544,-9.556094300933182e-05,0.47597700357437134,0.5740671753883362,-0.037063274532556534,0.5320942997932434,0.5038288235664368,-0.05690658837556839,0.565481424331665,0.4391845464706421,-0.07773355394601822,0.5989353656768799,0.3971269726753235,-0.10072439908981323,0.4876920282840729,0.36591604351997375,-0.03899463638663292,0.5103792548179626,0.272929310798645,-0.06705788522958755,0.524276077747345,0.21383026242256165,-0.08784350007772446,0.5339698195457458,0.15908996760845184,-0.10517348349094391,0.4455644190311432,0.3518771827220917,-0.04150119423866272,0.4553260803222656,0.2441873848438263,-0.07260209321975708,0.4625374376773834,0.1741570681333542,-0.09921129792928696,0.4666236937046051,0.11069092154502869,-0.12059921026229858,0.40528416633605957,0.3614712059497833,-0.05059651657938957,0.39945897459983826,0.26684069633483887,-0.08022072911262512,0.396706223487854,0.2047431468963623,-0.11059825867414474,0.3937933146953583,0.14918144047260284,-0.13318456709384918,0.36641186475753784,0.3892504870891571,-0.0617901086807251,0.3498421907424927,0.3177946209907532,-0.0897623598575592,0.3395414352416992,0.27137401700019836,-0.1152697503566742,0.33078399300575256,0.22604265809059143,-0.13435952365398407
OPEN,0.413490891456604,0.6092875003814697,-0.0001003351280814968,0.47926056385040283,0.5759909152984619,-0.04048905521631241,0.5356428027153015,0.5057510733604431,-0.06211157143115997,0.5689541697502136,0.4403015971183777,-0.08451924473047256,0.6021448969841003,0.3989620804786682,-0.10925130546092987,0.4912185072898865,0.3671635389328003,-0.039934467524290085,0.5140129327774048,0.27482450008392334,-0.06821498274803162,0.5274828672409058,0.21567127108573914,-0.0889585018157959,0.536894679069519,0.16040971875190735,-0.10640490055084229,0.4486736059188843,0.35320213437080383,-0.04030098393559456,0.45822441577911377,0.24667474627494812,-0.0702376514673233,0.4644120931625366,0.1772199124097824,-0.09659886360168457,0.4676494002342224,0.11427751183509827,-0.11799363791942596,0.40821874141693115,0.3626940846443176,-0.04788852855563164,0.40294021368026733,0.26803159713745117,-0.07540081441402435,0.4001729190349579,0.2063554972410202,-0.10501200705766678,0.397174209356308,0.15127210319042206,-0.12738965451717377,0.36903688311576843,0.3907098174095154,-0.057807035744190216,0.3518546223640442,0.31988149881362915,-0.0841476321220398,0.3410188853740692,0.27359142899513245,-0.10926015675067902,0.3315989077091217,0.22860851883888245,-0.12801162898540497
OPEN,0.4137287437915802,0.6088919639587402,-8.60302388900891e-05,0.4795025587081909,0.5764634609222412,-0.03439899533987045,0.5346684455871582,0.505624532699585,-0.05216618999838829,0.5674216747283936,0.44106894731521606,-0.07192756980657578,0.6007320880889893,0.40076276659965515,-0.09379661083221436,0.49097028374671936,0.3675588369369507,-0.03247545287013054,0.513462245464325,0.2755501866340637,-0.05819594860076904,0.5272461175918579,0.21677516400814056,-0.07746775448322296,0.5364758968353271,0.16216836869716644,-0.0944521352648735,0.44893378019332886,0.3531767725944519,-0.03550032153725624,0.458631694316864,0.24646896123886108,-0.0632278174161911,0.46452268958091736,0.17683060467243195,-0.08817078173160553,0.4672558605670929,0.11411818861961365,-0.10853040963411331,0.4086185395717621,0.3625655174255371,-0.04517683386802673,0.4031917154788971,0.2689485549926758,-0.07218562066555023,0.399589478969574,0.2074182629585266,-0.09994762390851974,0.39609652757644653,0.1526273936033249,-0.12087602913379669,0.3691781461238861,0.39069461822509766,-0.0572328045964241,0.35172009468078613,0.32123512029647827,-0.08267857134342194,0.33995404839515686,0.2760869264602661,-0.10625123977661133,0.3298182487487793,0.23197771608829498,-0.12408942729234695
OPEN,0.41761326789855957,0.6120169162750244,-9.297812357544899e-05,0.48376211524009705,0.579206645488739,-0.040268514305353165,0.541313648223877,0.5102290511131287,-0.06154152750968933,0.5757042169570923,0.44502633810043335,-0.0829540565609932,0.60846346616745,0.40294674038887024,-0.10621754825115204,0.4962252974510193,0.3719187080860138,-0.03939755633473396,0.5193807482719421,0.27983009815216064,-0.06876195967197418,0.5321473479270935,0.2198447734117508,-0.09071283042430878,0.5402309894561768,0.164126917719841,-0.10882270336151123,0.45391845703125,0.35688498616218567,-0.04030117765069008,0.4643500745296478,0.25113368034362793,-0.07150734215974808,0.4703518748283386,0.1820550411939621,-0.09897828847169876,0.47254231572151184,0.11924833059310913,-0.12084721773862839,0.41276851296424866,0.3660821318626404,-0.04848995432257652,0.406943142414093,0.27189794182777405,-0.07722227275371552,0.40245547890663147,0.2102954387664795,-0.10761206597089767,0.3977015018463135,0.15512417256832123,-0.1304793804883957,0.37264198064804077,0.3944425880908966,-0.05880437791347504,0.355532705783844,0.32401788234710693,-0.08671503514051437,0.3442803621292114,0.2785766124725342,-0.11250641942024231,0.33424144983291626,0.2345537692308426,-0.13168200850486755
OPEN,0.4261392056941986,0.6173968315124512,-9.40496611292474e-05,0.4929184317588806,0.5840896368026733,-0.03676557540893555,0.5500280857086182,0.5144468545913696,-0.05717075616121292,0.5845537185668945,0.45005297660827637,-0.07841157168149948,0.618900716304779,0.41078051924705505,-0.1021115779876709,0.5044658184051514,0.3786914348602295,-0.03736092895269394,0.5279061794281006,0.288467675447464,-0.06748545914888382,0.5406116247177124,0.22882230579853058,-0.0899152159690857,0.5487515926361084,0.17249110341072083,-0.10783502459526062,0.4621943533420563,0.363849014043808,-0.04040531814098358,0.4729592204093933,0.2600610852241516,-0.07227317243814468,0.47963541746139526,0.19171570241451263,-0.10148245096206665,0.48292985558509827,0.12869888544082642,-0.1251498907804489,0.42086100578308105,0.3733587861061096,-0.0502166748046875,0.41556698083877563,0.2802698016166687,-0.07973926514387131,0.4123185873031616,0.21950644254684448,-0.11082150042057037,0.4090936779975891,0.16451406478881836,-0.13435472548007965,0.3804234564304352,0.4020995497703552,-0.06124396622180939,0.3624005913734436,0.3321279287338257,-0.09058289974927902,0.3513866066932678,0.2868543565273285,-0.1164456233382225,0.3419853448867798,0.24222494661808014,-0.13567030429840088
OPEN,0.435192734003067,0.6213743090629578,-8.776540198596194e-05,0.501079797744751,0.5880233645439148,-0.03460991382598877,0.5580618381500244,0.5212726593017578,-0.05545566603541374,0.5931383371353149,0.4587961435317993,-0.07678752392530441,0.6256670355796814,0.4197957515716553,-0.10027768462896347,0.5124316811561584,0.3854942321777344,-0.03691429644823074,0.5373585820198059,0.29709315299987793,-0.06611134111881256,0.5508909225463867,0.23890361189842224,-0.08813346922397614,0.5603581666946411,0.1849430799484253,-0.10564154386520386,0.4717384874820709,0.3706311881542206,-0.04038706421852112,0.4838355779647827,0.2691332697868347,-0.07327361404895782,0.49165859818458557,0.20192451775074005,-0.10235670953989029,0.49615833163261414,0.14014747738838196,-0.12537217140197754,0.431663453578949,0.37939974665641785,-0.04987562820315361,0.426749587059021,0.2882601320743561,-0.07944293320178986,0.4233461320400238,0.22903040051460266,-0.10860287398099899,0.4199438691139221,0.17586404085159302,-0.1303260326385498,0.3923594653606415,0.40734758973121643,-0.06042801961302757,0.3739473819732666,0.33836477994918823,-0.08915001153945923,0.3632400929927826,0.293977826833725,-0.1133306622505188,0.353782594203949,0.2510305941104889,-0.13042892515659332
OPEN,0.4373508095741272,0.6191263198852539,-8.84544788277708e-05,0.5025584697723389,0.5867795348167419,-0.031026272103190422,0.5569158792495728,0.5209184885025024,-0.05005688965320587,0.5898807048797607,0.4602738916873932,-0.0712565928697586,0.6238990426063538,0.4224017262458801,-0.09373270720243454,0.5127049684524536,0.38625863194465637,-0.04093286767601967,0.5360287427902222,0.2968272566795349,-0.07080279290676117,0.5496981143951416,0.2406863272190094,-0.09152981638908386,0.5594164729118347,0.18840213119983673,-0.10918372124433517,0.4718656837940216,0.3725278079509735,-0.04727046564221382,0.482084184885025,0.2686723470687866,-0.08189167082309723,0.48772701621055603,0.20048393309116364,-0.11072508990764618,0.49056556820869446,0.1386888325214386,-0.1338272988796234,0.43213528394699097,0.3829343020915985,-0.05839919298887253,0.42805346846580505,0.29156064987182617,-0.09069615602493286,0.4246967136859894,0.23147113621234894,-0.11950383335351944,0.42106568813323975,0.17754392325878143,-0.14201976358890533,0.3929089307785034,0.4126521944999695,-0.07088746875524521,0.37504714727401733,0.3441380262374878,-0.10073906183242798,0.3631931245326996,0.2990027070045471,-0.12578965723514557,0.3526284694671631,0.2545270323753357,-0.14439606666564941
OPEN,0.442249596118927,0.6221239566802979,-8.532347419532016e-05,0.5082349181175232,0.5902672410011292,-0.03677819296717644,0.5653829574584961,0.5268451571464539,-0.05856509879231453,0.6013882160186768,0.46596279740333557,-0.0805693119764328,0.6330500841140747,0.4275866448879242,-0.10387088358402252,0.5208021402359009,0.3921859860420227,-0.03644374758005142,0.5479276180267334,0.3052622675895691,-0.06614486873149872,0.5627093315124512,0.24863998591899872,-0.08775807917118073,0.5728762149810791,0.1963856965303421,-0.10546068847179413,0.48026835918426514,0.3771139681339264,-0.03924792632460594,0.49399736523628235,0.27675068378448486,-0.07099240273237228,0.5022782683372498,0.21067167818546295,-0.09896307438611984,0.5067722201347351,0.15021944046020508,-0.12069755047559738,0.4402792751789093,0.38581863045692444,-0.04858747124671936,0.43676966428756714,0.2960296869277954,-0.07825219631195068,0.43386197090148926,0.23705603182315826,-0.10824552923440933,0.4306260049343109,0.18355320394039154,-0.1306096464395523,0.4007836580276489,0.41330817341804504,-0.05894709751009941,0.3824171721935272,0.3452852964401245,-0.0889420434832573,0.371656209230423,0.30150720477104187,-0.11439035087823868,0.36180058121681213,0.25833308696746826,-0.13182342052459717
OPEN,0.44999605417251587,0.6230913996696472,-9.237118501914665e-05,0.5151731371879578,0.5941148400306702,-0.0399443581700325,0.5714225769042969,0.5316087007522583,-0.06302183121442795,0.6087680459022522,0.4729327857494354,-0.0863238126039505,0.642143189907074,0.43856504559516907,-0.11111482977867126,0.5287389159202576,0.3949528932571411,-0.03954269364476204,0.5556480884552002,0.31062307953834534,-0.06883853673934937,0.5709220767021179,0.2559325695037842,-0.089998759329319,0.5817644596099854,0.20495018362998962,-0.10820852965116501,0.48780936002731323,0.379388689994812,-0.041585929691791534,0.5022280812263489,0.28070738911628723,-0.07069811969995499,0.5111699104309082,0.2158796787261963,-0.09703827649354935,0.5160219073295593,0.15744319558143616,-0.1175781786441803,0.44766655564308167,0.3877839148044586,-0.05012630671262741,0.4444831311702728,0.299019455909729,-0.07839987426996231,0.4424196779727936,0.2405426800251007,-0.10585102438926697,0.43970346450805664,0.18699464201927185,-0.127244770526886,0.4077473282814026,0.41537579894065857,-0.060887765139341354,0.3884050250053406,0.3495306074619293,-0.08936777710914612,0.37635621428489685,0.3071921169757843,-0.11328873783349991,0.36483168601989746,0.2646026015281677,-0.13084270060062408
OPEN,0.4558652937412262,0.6227781772613525,-7.838052260922268e-05,0.5218503475189209,0.5938059091567993,-0.037410635501146317,0.5779412388801575,0.5321990251541138,-0.05940081924200058,0.6160410046577454,0.47655612230300903,-0.0828767716884613,0.6514131426811218,0.44530004262924194,-0.1092996597290039,0.534904420375824,0.39668017625808716,-0.03402574732899666,0.5616701245307922,0.31374379992485046,-0.06084610894322395,0.5775970220565796,0.26028090715408325,-0.08191362023353577,0.5892237424850464,0.21034963428974152,-0.10017509758472443,0.49308130145072937,0.3812714219093323,-0.037539806216955185,0.5072262287139893,0.28375881910324097,-0.06277716159820557,0.5167244076728821,0.22020219266414642,-0.08854125440120697,0.5225085020065308,0.16287201642990112,-0.10873602330684662,0.4525392949581146,0.3902060091495514,-0.04717154800891876,0.4472131133079529,0.3030523955821991,-0.0718250647187233,0.4447562098503113,0.24517826735973358,-0.10046640038490295,0.44249504804611206,0.19288556277751923,-0.12277323007583618,0.41298964619636536,0.4183788299560547,-0.05914147198200226,0.392220139503479,0.35406622290611267,-0.08439801633358002,0.3793238401412964,0.3131727874279022,-0.10716831684112549,0.36788368225097656,0.2719667851924896,-0.1247563362121582
OPEN,0.45587438344955444,0.6206009387969971,-7.248788460856304e-05,0.5219606161117554,0.5941551327705383,-0.036167751997709274,0.5787245035171509,0.5356450080871582,-0.0573054701089859,0.616887629032135,0.4805857241153717,-0.07964756339788437,0.6512958407402039,0.44810616970062256,-0.10511110723018646,0.5359292030334473,0.3976023495197296,-0.031053079292178154,0.5616441369056702,0.31297317147254944,-0.05715376138687134,0.5773023366928101,0.25986528396606445,-0.07843945175409317,0.5884730219841003,0.21015365421772003,-0.09813167154788971,0.49394509196281433,0.3818998336791992,-0.035239189863204956,0.5053824186325073,0.2832202613353729,-0.061187341809272766,0.5131110548973083,0.21886558830738068,-0.08885697275400162,0.5174415111541748,0.16219031810760498,-0.11113442480564117,0.4534558355808258,0.390773743391037,-0.04475166276097298,0.44815269112586975,0.3035121262073517,-0.06959449499845505,0.4468630850315094,0.24562059342861176,-0.09915560483932495,0.4454212486743927,0.19469621777534485,-0.12264294922351837,0.41403675079345703,0.4188208281993866,-0.057179566472768784,0.3922373950481415,0.3556217551231384,-0.08132001012563705,0.37933242321014404,0.3143306076526642,-0.10471337288618088,0.3681034445762634,0.27308666706085205,-0.1237030029296875
OPEN,0.459022581577301,0.6177608966827393,-7.174030906753615e-05,0.5246920585632324,0.5936760902404785,-0.04078563302755356,0.5824298858642578,0.5373291969299316,-0.06228010356426239,0.6222493052482605,0.48391205072402954,-0.08441612124443054,0.6576555967330933,0.45366156101226807,-0.10959221422672272,0.5392019152641296,0.39763548970222473,-0.0280744805932045,0.5662372708320618,0.31517493724823,-0.05296875163912773,0.5823171734809875,0.26235878467559814,-0.07457510381937027,0.5941237807273865,0.2140972763299942,-0.09440019726753235,0.4966711699962616,0.3800309896469116,-0.029619257897138596,0.5081939697265625,0.28281161189079285,-0.05168849229812622,0.5164159536361694,0.21919065713882446,-0.07863246649503708,0.5215849280357361,0.1640022099018097,-0.10039406269788742,0.45572617650032043,0.38770514726638794,-0.037352707237005234,0.4495149552822113,0.3016178607940674,-0.059287261217832565,0.4483250379562378,0.24458642303943634,-0.08788594603538513,0.4476889371871948,0.19501446187496185,-0.11093061417341232,0.4156164824962616,0.4147893488407135,-0.04832891747355461,0.39123913645744324,0.35352176427841187,-0.07211709022521973,0.3770807683467865,0.31443333625793457,-0.09479854255914688,0.36542028188705444,0.27539288997650146,-0.11297620087862015
